"Activate evening delivery for your customers. Read more about <a href=""https://confluence.tig.nl/x/qYSC"" target=""_blank"" title=""evening delivery"">evening delivery</a>.","Activate evening delivery for your customers. Read more about <a href=""https://confluence.tig.nl/x/qYSC"" target=""_blank"" title=""evening delivery"">evening delivery</a>."
"Activate evening delivery to Belgium for your customers. Read more about <a href=""https://confluence.tig.nl/x/qYSC"" target=""_blank"" title=""evening delivery"">evening delivery</a>.","Activate evening delivery to Belgium for your customers. Read more about <a href=""https://confluence.tig.nl/x/qYSC"" target=""_blank"" title=""evening delivery"">evening delivery</a>."
"Select the default product option for evening delivery to Belgium.","Select the default product option for evening delivery to Belgium."
"Belgium Standard, deliver to stated address only","Belgium Standard, deliver to stated address only"
"Deliver to stated address only + Signature on delivery (BE)","Deliver to stated address only + Signature on delivery (BE)"
"Cargo","Cargo"
"Use Cargo products","Use Cargo products"
"Packets Tracked", "Packets Tracked"
"Use Packets Tracked products","Use Packets Tracked products"
"Default worldwide delivery","Default worldwide delivery"
"Select the default product option for Globalpack shipments.","Select the default product option for Globalpack shipments."
"Download or open the pdf in a new browser window.","Download or open the pdf in a new browser window."
"Label and packingslip options","Label and packingslip options"
"Delivery Days","Delivery Days"
"Shipping","Shipping"
"EU and Belgium","EU and Belgium"
"Default BE delivery","Default BE delivery"
"Default EU delivery","Default EU delivery"
"Belgium standard (Mon/Fri)","Belgium standard (Mon/Fri)"
"Use EU business","Use EU business"
"Select the default product option for BE shipments.","Select the default product option for BE shipments."
"Select the default product option for EU shipments.","Select the default product option for EU shipments."
"This gives you the choice of multiple EPS products for company to business purpose.","This gives you the choice of multiple EPS products for company to business purpose."
"PostNL settings","PostNL settings"
"Saturday cutoff time","Saturday cutoff time"
"Sunday cutoff time","Sunday cutoff time"
"Sunday Delivery","Sunday Delivery"
"Stock Settings","Stock Settings"
"The current Packets Tracked barcode type as supplied by PostNL. Must contain 2 letters.","The current Packets Tracked barcode type as supplied by PostNL. Must contain 2 letters."
"Packet Tracked is a small parcel with Track &amp; Trace. Hand over your Packet Tracked items in a domestic mailbag with a Packet Tracked baglabel attached.","Packet Tracked is a small parcel with Track &amp; Trace. Hand over your Packet Tracked items in a domestic mailbag with a Packet Tracked baglabel attached."
"The confirmation has to be at PostNL Pakketten before 8.00 pm. In this case the pallet will be collected the same day. Otherwise the pallet will be collected the next day.","The confirmation has to be at PostNL Pakketten before 8.00 pm. In this case the pallet will be collected the same day. Otherwise the pallet will be collected the next day."
"Please note: Some of the Packets Tracked products require specific contractual agreements with PostNL. Please contact your PostNL account manager for more information about these products.","Please note: Some of the Packets Tracked products require specific contractual agreements with PostNL. Please contact your PostNL account manager for more information about these products."
"Priority Packets Tracked","Priority Packets Tracked"
"Priority Packets Tracked Bulk","Priority Packets Tracked Bulk"
"Priority Packets Tracked Sorted","Priority Packets Tracked Sorted"
"Priority Packets Tracked Boxable Sorted","Priority Packets Tracked Boxable Sorted"
"Freepost number","Freepost number"
"Returns","Returns"
"Returns NL","Returns NL"
"Returns BE","Returns BE"
"Activate returns","Activate returns"
"You can apply for a freepost number on <a href="http://www.postnl.nl/zakelijke-oplossingen/ontvangen/antwoordnummer/?searchResult=position1" target="_blank" title="Request a freepost number.">this</a> page.","You can apply for a freepost number on <a href="http://www.postnl.nl/zakelijke-oplossingen/ontvangen/antwoordnummer/?searchResult=position1" target="_blank" title="Request a freepost number.">this</a> page."
"Cargo products allow you to send pallet shipments to several European countries. These products can only be used after consulting your PostNL Pakketten account manager.","Cargo products allow you to send pallet shipments to several European countries. These products can only be used after consulting your PostNL Pakketten account manager."
"This allows you the use of the priority parcel products. After you enable this setting the products can be selected in the default EPS and Globalpack selection.","This allows you the use of the priority parcel products. After you enable this setting the products can be selected in the default EPS and Globalpack selection."
"Shipping","Shipping"
"Default Sunday delivery","Default Sunday delivery"
"Select the default product option for Sunday shipments.","Select the default product option for Sunday shipments."
"The current PEPS barcode type as supplied by PostNL. Must contain 2 letters.","The current PEPS barcode type as supplied by PostNL. Must contain 2 letters."
"Customer code","Customer code"
"By activating returns a return label is created when generating a label for the out shipment. To activate returns you need an answer number and a seperate customer code. For this, contact your account manager.","By activating returns a return label is created when generating a label for the out shipment. To activate returns you need an answer number and a seperate customer code. For this, contact your account manager."
"PostNL Return","PostNL Return"
"[POSTNL-0070] - Unable to generate barcode for shipment #%1","[POSTNL-0070] - Unable to generate barcode for shipment #%1"
"Do not deliver to neighbours","Do not deliver to neighbours"
"Extra service","Extra service"
"Activate delivery to stated address only","Activate delivery to stated address only"
"Default delivery to stated address only","Default delivery to stated address only"
"Delivery to stated address only fee","Delivery to stated address only fee"
"Whether or not customers may choose to have their order delivered to the stated address only.","Whether or not customers may choose to have their order delivered to the stated address only."
"Select the default product option for shipments with delivery to stated address only.","Select the default product option for shipments with delivery to stated address only."
"Set the payment fee for stated address delivery.","Set the payment fee for stated address delivery."
"When sending Extra@Home types, this field is mandatory. Enter as cubic centimeters like 30000.","When sending Extra@Home types, this field is mandatory. Enter as cubic centimeters like 30000."
"Disable Delivery Days","Disable Delivery Days"
"This setting will override the global PostNL Delivery Days setting. Delivery Days will be disabled for this product when set to yes.","This setting will override the global PostNL Delivery Days setting. Delivery Days will be disabled for this product when set to yes."
"Delivery to stated address only","Delivery to stated address only"
"Maximum quantity for Letterbox Package.","Maximum quantity for Letterbox Package."
"Maximum quantity Letterbox Package","Maximum quantity Letterbox Package"
"Letterbox Package", "Letterbox Package"
"Activate Letterbox Package", "Activate Letterbox Package"
"Letterbox Package is used to ship small products. Please consult your PostNL account manager for more information about activating this <a href=""https://docs.tig.nl/display/SDPOSTNL/PostNL+Magento+2+extensie+gebruikershandleiding#PostNLMagento2extensiegebruikershandleiding-3.1.5Brievenbuspakje"" target=""_blank"" title=""letterbox package"">service</a> for your account.","Letterbox Package can be used to ship small products. Please consult your PostNL account manager for more information about activating this <a href=""https://docs.tig.nl/display/SDPOSTNL/PostNL+Magento+2+extensie+gebruikershandleiding#PostNLMagento2extensiegebruikershandleiding-3.1.5Brievenbuspakje"" target=""_blank"" title=""letterbox package"">service</a> for your account."
"The PostNL extension automatically determines whether a shipment fits through a letterbox when calculation mode is set to Automatic. This can also be specified when creating shipments. When Calculation Mode is set to Automatic, PostNL will use Weight and Maximum Quantity for Letterbox Package to determine whether a shipment fits through the letterbox. This choice can be overridden when creating a shipment manually.","The PostNL extension automatically determines whether a shipment fits through a letterbox when calculation mode is set to Automatic. This can also be specified when creating shipments. When Calculation Mode is set to Automatic, PostNL will use Weight and Maximum Quantity for Letterbox Package to determine whether a shipment fits through the letterbox. This choice can be overridden when creating a shipment manually."
"Calculation mode","Calculation mode"
"Show opening hours","Show opening hours"
"Hide opening hours","Hide opening hours"
"Extra service","Extra service"
"Please select a PostNL delivery option before continuing. If no options are visible, please make sure you've entered your address information correctly.","Please select a PostNL delivery option before continuing. If no options are visible, please make sure you've entered your address information correctly."
"The maximum number of this product that can fit in a letterbox package.","The maximum number of this product that can fit in a letterbox package."
"Your order is a letterbox package and will be delivered from Tuesday to Saturday.","Your order is a letterbox package and will be delivered from Tuesday to Saturday."
"Please note, a letterbox package may not exceed 38 x 26.5 x 3.2 cm (14.96 x 10.43 x 1.25 in) in size and 2 kg (4.4 lbs) in weight.","Please note, a letterbox package may not exceed 38 x 26.5 x 3.2 cm (14.96 x 10.43 x 1.25 in) in size and 2 kg (4.4 lbs) in weight."
"Bottom Right","Bottom Right"
"Bottom Left","Bottom Left"
"Top Right","Top Right"
"Top Left","Top Left"
"First label position","First label position"
"Please enter a valid zipcode.","Please enter a valid zipcode."
"When shipping with extra cover is selected, the shipment will be insured up to a maximum of €5.000,-","When shipping with extra cover is selected, the shipment will be insured up to a maximum of €5.000,-"
"Belgium standard + Signature on delivery + Extra Cover","Belgium standard + Signature on delivery + Extra Cover"
"Determine the position of the first shipping label when you're printing the labels on an A4. De printing order of the labels are bottom right, bottom left, top right, top left.","Determine the position of the first shipping label when you're printing the labels on an A4. De printing order of the labels are bottom right, bottom left, top right, top left."
"Choose printing start position","Choose printing start position"
"Your API Credentials could not be validated, check your data in the My PostNL environment. Or check the PostNL logs.","Your API Credentials could not be validated, check your data in the My PostNL environment. Or check the PostNL logs."
"Successfully connected to account.","Successfully connected to account."
"Belgium standard + Deliver to stated address only + Signature on delivery","Belgium standard + Deliver to stated address only + Signature on delivery"
"Belgium standard + Extra Cover","Belgium standard + Extra Cover"
"Belgium Post Office","Belgium Post Office"
"Belgium Post Office + Extra Cover","Belgium Post Office + Extra Cover"
"Validate API Credentials","Validate API Credentials"
"Please save your configuration before validating your API Credentials.","Please save your configuration before validating your API Credentials."
